STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20150311,   49.9,24,   36.0,24, 1028.8,24, 1019.2,24,   7.5,24,   4.8,24,   6.0, 999.9,   58.5 ,  43.0 , 0.00G,999.9, 000000,
071560,99999, 20150312,   49.1,24,   26.9,24, 1026.3,24, 1016.7,24,  12.1,24,   6.5,24,  11.1, 999.9,   59.9 ,  39.4 , 0.00G,999.9, 000000,
071560,99999, 20150313,   47.3,24,   29.6,24, 1020.8,24, 1011.3,24,  12.0,24,   4.8,24,   7.0, 999.9,   54.5 ,  39.7 , 0.00G,999.9, 000000,
071560,99999, 20150314,   44.6,24,   30.7,24, 1023.9,24, 1014.2,24,   8.5,24,   7.1,24,   9.9, 999.9,   51.6 ,  39.4 , 0.00G,999.9, 000000,
071560,99999, 20150315,   43.5,24,   36.5,24, 1023.5,24, 1013.8,24,   6.1,24,   6.3,24,   9.9, 999.9,   49.1 ,  41.4 , 0.00G,999.9, 010000,
071560,99999, 20150316,   47.3,24,   34.6,24, 1021.6,24, 1012.0,24,   7.1,24,   3.7,24,   6.0, 999.9,   57.4 ,  37.8 , 0.00G,999.9, 000000,
071560,99999, 20150317,   53.2,24,   36.8,24, 1022.8,24, 1013.3,24,   5.1,24,   2.7,24,   6.0, 999.9,   65.3 ,  41.4 , 0.00G,999.9, 000000,
071560,99999, 20150318,   52.7,24,   40.3,24, 1026.5,24, 1017.0,24,   2.8,24,   8.6,24,  13.0, 999.9,   61.7 ,  44.1*, 0.00G,999.9, 000000,
071560,99999, 20150319,   44.7,24,   37.3,24, 1028.4,24, 1018.7,24,   4.4,24,   8.8,24,  12.0, 999.9,   54.7 ,  42.4 , 0.00G,999.9, 000000,
071560,99999, 20150320,   46.7,24,   39.2,24, 1024.1,24, 1014.5,24,   1.9,24,   7.2,24,   8.9, 999.9,   55.0 ,  43.2 , 0.00G,999.9, 000000,
071560,99999, 20150321,   43.8,24,   36.4,24, 1022.0,24, 1012.3,24,   6.3,24,   8.1,24,  13.0, 999.9,   50.9 ,  38.5 , 0.00G,999.9, 000000,
071560,99999, 20150322,   46.1,24,   35.4,24, 1021.4,24, 1011.7,24,  11.9,24,   8.3,24,  11.1, 999.9,   52.5 ,  42.8 , 0.00G,999.9, 000000,
071560,99999, 20150323,   47.3,24,   33.4,24, 1016.1,24, 1006.5,24,  10.0,24,   3.8,24,   8.0, 999.9,   57.7 ,  36.7 , 0.00G,999.9, 000000,
071560,99999, 20150324,   43.8,24,   35.5,24, 1009.6,24, 1000.0,24,   7.2,24,   4.3,24,   8.0, 999.9,   53.2 ,  41.2*, 0.00G,999.9, 010000,
071560,99999, 20150325,   43.9,24,   34.3,24, 1010.6,24, 1001.0,24,  11.3,24,   7.1,24,   9.9, 999.9,   51.4 ,  39.6 , 0.41G,999.9, 010000,
071560,99999, 20150326,   43.1,24,   37.1,24, 1011.2,24, 1001.6,24,   9.5,24,   6.1,24,  13.0, 999.9,   49.8 ,  34.3 , 0.00G,999.9, 010000,
071560,99999, 20150327,   47.8,24,   35.9,24, 1022.1,24, 1012.5,24,  11.8,24,   4.4,24,   7.0, 999.9,   54.3 ,  40.5 , 0.07G,999.9, 000000,
071560,99999, 20150328,   52.4,24,   46.9,24, 1019.3,24, 1009.9,24,   9.0,24,   6.5,24,  13.0, 999.9,   64.0 ,  44.4 , 0.02G,999.9, 010000,
071560,99999, 20150329,   53.4,24,   48.5,24, 1009.8,24, 1000.5,24,   9.9,24,  11.0,24,  17.1, 999.9,   57.9 ,  50.2 , 0.05G,999.9, 010000,
071560,99999, 20150330,   52.8,24,   42.6,24, 1012.0,24, 1002.6,24,  11.7,24,   9.1,24,  15.0, 999.9,   56.5 ,  48.7 , 0.38G,999.9, 010000,
071560,99999, 20150331,   53.5,24,   39.7,24, 1014.7,24, 1005.3,24,  11.6,24,  12.4,24,  17.1, 999.9,   57.0 ,  47.7*, 0.02G,999.9, 010000,
071560,99999, 20150401,   47.9,24,   32.7,24, 1026.2,24, 1016.6,24,  12.0,24,   8.3,24,  12.0, 999.9,   53.1 ,  42.6 , 0.02G,999.9, 010000,
071560,99999, 20150402,   48.2,24,   42.9,24, 1022.4,24, 1012.8,24,   9.4,24,   7.0,24,  14.0, 999.9,   52.7 ,  46.0 , 0.00G,999.9, 010000,
071560,99999, 20150403,   48.2,24,   45.0,24, 1018.7,24, 1009.2,24,   6.6,24,   4.0,24,   7.0, 999.9,   51.8 ,  45.3 , 0.09G,999.9, 010000,
071560,99999, 20150404,   47.7,24,   41.4,24, 1018.2,24, 1008.7,24,   9.7,24,   8.4,24,  15.0, 999.9,   51.8 ,  41.4*, 0.36G,999.9, 010000,
071560,99999, 20150405,   44.9,24,   31.2,24, 1025.1,24, 1015.5,24,  12.4,24,   7.7,24,   9.9, 999.9,   54.1 ,  37.4 , 0.01G,999.9, 000000,
071560,99999, 20150406,   48.9,24,   34.2,24, 1030.3,24, 1020.6,24,  11.4,24,   6.3,24,   9.9, 999.9,   58.6 ,  38.8 , 0.00G,999.9, 000000,
071560,99999, 20150407,   51.7,24,   30.9,24, 1035.3,24, 1025.7,24,  10.9,24,   4.2,24,   6.0, 999.9,   62.2 ,  41.2 , 0.00G,999.9, 000000,
071560,99999, 20150408,   54.9,24,   34.2,24, 1031.9,24, 1022.3,24,   9.1,24,   3.4,24,   5.1, 999.9,   65.3 ,  44.1 , 0.00G,999.9, 000000,
071560,99999, 20150409,   59.3,24,   34.3,24, 1025.6,24, 1016.2,24,   9.7,24,   1.9,24,   4.1, 999.9,   73.2 ,  46.4 , 0.00G,999.9, 000000,
071560,99999, 20150410,   60.8,24,   39.7,24, 1019.3,24, 1010.0,24,  11.5,24,   5.6,24,  12.0, 999.9,   71.8 ,  49.3 , 0.00G,999.9, 000000,
071560,99999, 20150411,   54.4,24,   45.7,24, 1023.2,24, 1013.7,24,  12.3,24,   6.8,24,   9.9, 999.9,   66.4 ,  49.8*, 0.00G,999.9, 010000,
071560,99999, 20150412,   57.1,24,   45.1,24, 1029.4,24, 1020.0,24,  11.1,23,   4.1,24,   7.0, 999.9,   68.2 ,  45.7 , 0.01G,999.9, 000000,
071560,99999, 20150413,   60.9,24,   43.6,24, 1031.3,24, 1021.9,24,  12.3,24,   3.1,24,   6.0, 999.9,   71.4 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20150414,   64.9,24,   45.1,24, 1027.2,24, 1017.8,24,  12.4,24,   3.6,24,   5.1, 999.9,   78.3 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20150415,   67.6,24,   43.6,24, 1017.4,24, 1008.2,24,  12.2,24,   3.5,24,   6.0, 999.9,   81.1 ,  53.1 , 0.00G,999.9, 000000,
071560,99999, 20150416,   65.7,24,   44.1,24, 1012.2,24, 1003.0,24,  12.3,24,   3.1,24,   6.0, 999.9,   75.9 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20150417,   60.4,24,   44.0,24, 1014.8,24, 1005.5,24,  10.7,24,   6.1,24,  13.0, 999.9,   68.9 ,  53.4*, 0.00G,999.9, 000000,
071560,99999, 20150418,   55.0,24,   32.4,24, 1021.8,24, 1012.3,24,  12.2,24,   9.6,24,  13.0, 999.9,   63.7 ,  46.8 , 0.00G,999.9, 000000,
071560,99999, 20150419,   55.8,24,   32.7,24, 1019.5,24, 1010.1,24,  12.0,24,   8.4,24,  12.0, 999.9,   66.7 ,  44.6 , 0.00G,999.9, 000000,
071560,99999, 20150420,   59.8,24,   35.2,24, 1024.7,24, 1015.3,24,  12.2,24,   6.0,24,   8.9, 999.9,   72.5 ,  45.7 , 0.00G,999.9, 000000,
071560,99999, 20150421,   62.0,24,   41.3,24, 1028.6,24, 1019.2,24,  10.7,24,   6.9,24,   9.9, 999.9,   74.5 ,  49.3 , 0.00G,999.9, 000000,
071560,99999, 20150422,   59.8,24,   40.4,24, 1024.6,24, 1015.2,24,  11.6,24,   7.9,24,  12.0, 999.9,   72.3 ,  48.2 , 0.00G,999.9, 000000,
071560,99999, 20150423,   59.8,24,   37.7,24, 1017.7,24, 1008.4,24,  10.1,24,   3.8,24,   8.0, 999.9,   71.8 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20150424,   60.0,23,   47.8,23, 1013.7,23, 1004.4,23,  10.8,23,   4.9,23,   8.0, 999.9,   68.2 ,  48.6*, 0.00H,999.9, 010000,
071560,99999, 20150425,   58.7,24,   51.5,24, 1009.7,24, 1000.5,24,  10.3,24,   5.3,24,   8.9, 999.9,   67.8 ,  53.6 , 0.01G,999.9, 010000,
071560,99999, 20150426,   55.7,24,   51.6,24, 1006.6,24,  997.3,24,  11.2,24,   4.2,24,   8.0, 999.9,   63.5 ,  51.6 , 0.14G,999.9, 010000,
071560,99999, 20150427,   52.5,24,   39.8,24, 1008.4,24,  999.1,24,  10.5,24,  10.3,24,  14.0, 999.9,   58.5 ,  47.5*, 0.37G,999.9, 000000,
071560,99999, 20150428,   50.1,24,   34.1,24, 1019.6,24, 1010.1,24,  12.4,24,   4.5,24,   8.0, 999.9,   57.9 ,  42.6 , 0.00G,999.9, 000000,
071560,99999, 20150429,   52.0,24,   37.8,24, 1018.0,24, 1008.5,24,  12.3,24,   5.3,24,   8.9, 999.9,   62.1 ,  40.8 , 0.00G,999.9, 010000,
071560,99999, 20150430,   49.5,24,   46.8,24, 1014.3,24, 1004.9,24,   8.0,24,   4.3,24,   8.0, 999.9,   57.9 ,  47.8 , 0.10G,999.9, 010000,
071560,99999, 20150501,   48.9,24,   46.6,24, 1007.3,24,  997.9,24,   7.7,24,   5.8,24,   8.0, 999.9,   52.0 ,  46.6 , 1.14G,999.9, 010000,
071560,99999, 20150502,   52.5,24,   50.1,24, 1009.1,24,  999.7,24,   5.7,24,   3.7,24,   7.0, 999.9,   57.9 ,  47.8 , 0.10G,999.9, 010000,
071560,99999, 20150503,   59.5,22,   55.0,22, 1004.6,22,  995.4,22,  10.1,22,   6.4,22,   9.9, 999.9,   69.3 ,  53.8 , 0.21G,999.9, 010000,
071560,99999, 20150504,   60.3,24,   54.1,24, 1004.7,24,  995.6,24,  10.6,24,   5.3,24,   8.0, 999.9,   66.2 ,  52.2 , 0.24G,999.9, 010000,
071560,99999, 20150505,   61.3,24,   48.9,24, 1003.9,24,  994.8,24,  12.1,24,   9.6,24,  15.0, 999.9,   67.3 ,  52.9*, 0.29G,999.9, 010000,
071560,99999, 20150506,   55.1,24,   43.7,24, 1014.5,24, 1005.2,24,  12.4,24,   9.0,24,  15.0, 999.9,   63.7 ,  47.8 , 0.05G,999.9, 000000,
071560,99999, 20150507,   55.6,24,   41.3,24, 1019.2,24, 1009.8,24,  12.4,24,   4.0,24,   8.0, 999.9,   64.6 ,  45.0 , 0.05G,999.9, 000000,
071560,99999, 20150508,   59.7,24,   47.3,24, 1015.0,24, 1005.7,24,  12.2,24,   3.8,24,   7.0, 999.9,   69.4 ,  51.3 , 0.00G,999.9, 010000,
071560,99999, 20150509,   62.1,24,   48.7,24, 1021.7,24, 1012.4,24,  12.4,24,   7.5,24,  12.0, 999.9,   69.6 ,  56.3 , 0.00G,999.9, 000000,
071560,99999, 20150510,   64.4,24,   51.2,24, 1025.4,24, 1016.1,24,  12.3,24,   4.3,24,   7.0, 999.9,   75.4 ,  54.0 , 0.00G,999.9, 000000,
071560,99999, 20150511,   69.5,24,   54.5,24, 1020.0,24, 1010.9,24,  12.3,24,   3.4,24,   7.0, 999.9,   81.9 ,  56.3 , 0.00G,999.9, 000000,
071560,99999, 20150512,   63.5,24,   50.1,24, 1020.3,24, 1011.0,24,  12.3,24,   5.5,24,   8.9, 999.9,   79.0 ,  55.2*, 0.00F,999.9, 000000,
071560,99999, 20150513,   62.1,24,   46.0,24, 1018.0,24, 1008.7,24,  12.4,24,   4.6,24,   7.0, 999.9,   73.4 ,  50.5 , 0.00G,999.9, 010000,
071560,99999, 20150514,   57.0,24,   48.5,24, 1012.7,24, 1003.4,24,  11.9,24,   5.0,24,   8.0, 999.9,   68.0 ,  50.2*, 0.00G,999.9, 010000,
071560,99999, 20150515,   54.5,23,   45.8,23, 1019.8,23, 1010.4,23,  11.8,23,   7.1,23,   9.9, 999.9,   61.0 ,  49.5*, 0.00E,999.9, 000000,
071560,99999, 20150516,   55.8,24,   46.8,24, 1026.9,24, 1017.5,24,  11.3,24,   4.7,24,   8.0, 999.9,   66.0 ,  47.3 , 0.00G,999.9, 010000,
071560,99999, 20150517,   57.8,24,   42.5,24, 1025.8,24, 1016.4,24,  12.2,24,   3.4,24,   6.0, 999.9,   68.9 ,  47.1 , 0.00G,999.9, 000000,
071560,99999, 20150518,   58.1,23,   45.9,23, 1012.7,23, 1003.4,23,  11.7,23,   6.7,23,  11.1, 999.9,   69.4 ,  48.2*, 0.00H,999.9, 010000,
071560,99999, 20150519,   51.1,24,   41.6,24, 1011.7,24, 1002.3,24,  12.2,24,   6.9,24,  11.1, 999.9,   63.7 ,  45.1 , 0.01G,999.9, 000000,
071560,99999, 20150520,   51.1,24,   38.5,24, 1018.4,24, 1008.9,24,  12.4,24,   6.1,24,  13.0, 999.9,   59.9 ,  43.2 , 0.00G,999.9, 000000,
071560,99999, 20150521,   56.0,24,   40.9,24, 1027.2,24, 1017.7,24,  12.4,24,   4.5,24,   8.0, 999.9,   67.1 ,  45.1 , 0.00G,999.9, 000000,
071560,99999, 20150522,   58.7,24,   44.4,24, 1026.6,24, 1017.2,24,  12.0,24,   4.4,24,   7.0, 999.9,   68.0 ,  49.5 , 0.00G,999.9, 000000,
071560,99999, 20150523,   62.1,24,   51.7,24, 1022.0,24, 1012.7,24,  12.2,24,   6.0,24,   9.9, 999.9,   72.7 ,  55.2 , 0.00G,999.9, 000000,
071560,99999, 20150524,   62.8,24,   48.7,24, 1020.1,24, 1010.8,24,  11.6,24,   5.5,24,   7.0, 999.9,   72.1 ,  53.2 , 0.00G,999.9, 000000,
071560,99999, 20150525,   60.2,24,   49.1,24, 1018.2,24, 1008.9,24,  11.8,24,   7.1,24,  13.0, 999.9,   68.2 ,  55.4*, 0.00G,999.9, 000000,
071560,99999, 20150526,   59.4,24,   44.5,24, 1022.7,24, 1013.4,24,  12.4,24,   5.8,24,   9.9, 999.9,   65.8 ,  54.0 , 0.00G,999.9, 000000,
071560,99999, 20150527,   61.9,24,   45.5,24, 1023.7,24, 1014.3,24,  12.0,24,   3.1,24,   6.0, 999.9,   72.7 ,  50.9 , 0.00E,999.9, 000000,
071560,99999, 20150528,   60.8,24,   47.7,24, 1017.6,24, 1008.3,24,  12.4,24,   5.2,24,   7.0, 999.9,   70.9 ,  54.9 , 0.00F,999.9, 000000,
071560,99999, 20150529,   59.6,24,   44.5,24, 1013.4,24, 1004.1,24,  12.2,24,   6.5,24,  12.0, 999.9,   66.2 ,  54.0 , 0.00G,999.9, 010000,
071560,99999, 20150530,   58.6,24,   42.8,24, 1016.6,24, 1007.3,24,  12.4,24,   4.9,24,   7.0, 999.9,   67.8 ,  50.9 , 0.08G,999.9, 010000,
071560,99999, 20150531,   59.3,24,   52.8,24, 1014.0,24, 1004.7,24,  11.1,24,   7.5,24,  13.0, 999.9,   65.3 ,  53.1*, 0.00G,999.9, 010000,
071560,99999, 20150601,   57.2,24,   42.0,24, 1017.5,24, 1008.1,24,  12.3,24,   5.6,24,   8.9, 999.9,   64.8 ,  47.8 , 0.14G,999.9, 000000,
071560,99999, 20150602,   64.4,24,   51.3,24, 1015.7,24, 1006.5,24,  12.3,24,   8.6,24,  13.0, 999.9,   76.8 ,  55.4 , 0.00G,999.9, 000000,
071560,99999, 20150603,   64.0,24,   49.3,24, 1023.6,24, 1014.3,24,  12.0,24,   5.9,24,   8.9, 999.9,   73.9 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20150604,   69.1,24,   50.6,24, 1023.5,24, 1014.3,24,  12.2,24,   4.2,24,   7.0, 999.9,   82.4 ,  53.2 , 0.00G,999.9, 000000,
071560,99999, 20150605,   75.9,24,   60.1,24, 1017.0,24, 1008.0,24,  12.3,24,   7.1,24,  13.0, 999.9,   93.0 ,  61.7*, 0.00G,999.9, 010000,
071560,99999, 20150606,   63.5,24,   43.7,24, 1026.0,24, 1016.7,24,  12.4,24,   6.8,24,   9.9, 999.9,   77.0 ,  55.2 , 0.02G,999.9, 000000,
071560,99999, 20150607,   63.1,24,   44.3,24, 1028.9,24, 1019.6,24,  12.2,24,   8.1,24,  12.0, 999.9,   73.4 ,  52.3 , 0.00G,999.9, 000000,
071560,99999, 20150608,   60.9,24,   42.8,24, 1027.0,24, 1017.6,24,  12.2,24,  11.0,24,  14.0, 999.9,   71.1 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20150609,   60.0,24,   43.6,24, 1024.8,24, 1015.5,24,  12.3,24,  11.8,24,  14.0, 999.9,   70.0 ,  51.1 , 0.00G,999.9, 000000,
071560,99999, 20150610,   64.9,23,   47.0,23, 1021.3,23, 1012.1,23,  12.4,23,   9.2,23,  13.0, 999.9,   75.7 ,  52.7 , 0.00G,999.9, 000000,
071560,99999, 20150611,   74.2,24,   57.5,24, 1014.0,24, 1005.0,24,  12.1,24,   5.3,24,   7.0, 999.9,   85.6 ,  61.7 , 0.00G,999.9, 010000,
071560,99999, 20150612,   72.6,24,   59.6,24, 1009.1,24, 1000.1,24,  12.3,24,   6.3,24,  13.0, 999.9,   82.2 ,  64.2*, 0.01G,999.9, 000000,
071560,99999, 20150613,   69.3,24,   51.3,24, 1012.2,24, 1003.1,24,  12.3,24,   5.0,24,   8.0, 999.9,   78.6 ,  60.8 , 0.00G,999.9, 000000,
071560,99999, 20150614,   67.6,24,   50.2,24, 1012.0,24, 1002.9,24,  12.4,24,   6.9,24,   9.9, 999.9,   77.9 ,  59.7 , 0.00G,999.9, 000000,
071560,99999, 20150615,   63.9,24,   53.1,24, 1017.9,24, 1008.7,24,   9.4,24,   7.7,24,   8.9, 999.9,   72.7 ,  58.5 , 0.00G,999.9, 000000,
071560,99999, 20150616,   63.2,23,   44.3,23, 1023.5,23, 1014.2,23,  12.3,23,   8.0,23,  12.0, 999.9,   73.0 ,  54.1 , 0.00G,999.9, 000000,
071560,99999, 20150617,   66.8,24,   48.5,24, 1024.9,24, 1015.7,24,  12.3,23,   5.0,24,   8.9, 999.9,   78.6 ,  54.9 , 0.00F,999.9, 000000,
071560,99999, 20150618,   64.8,24,   56.3,24, 1020.6,24, 1011.4,24,  12.1,24,   6.3,24,   9.9, 999.9,   74.5 ,  60.1*, 0.00G,999.9, 000000,
071560,99999, 20150619,   63.5,24,   47.6,24, 1021.4,24, 1012.1,24,  11.9,24,   5.9,24,  11.1, 999.9,   72.7 ,  54.7 , 0.00G,999.9, 000000,
071560,99999, 20150620,   64.2,24,   50.5,24, 1021.8,24, 1012.5,24,  11.8,24,   4.4,24,   7.0, 999.9,   73.6 ,  56.1 , 0.00G,999.9, 000000,
071560,99999, 20150621,   66.0,24,   53.5,24, 1018.7,24, 1009.5,24,  12.4,24,   5.4,24,   8.9, 999.9,   74.3 ,  59.9*, 0.00G,999.9, 000000,
071560,99999, 20150622,   58.8,24,   50.7,24, 1013.6,24, 1004.4,24,  11.5,24,   5.8,24,   9.9, 999.9,   72.3 ,  54.3*, 0.00G,999.9, 010000,
071560,99999, 20150623,   59.7,24,   46.5,24, 1017.6,24, 1008.3,24,  12.4,24,   5.4,24,   8.9, 999.9,   68.2 ,  50.5 , 0.00G,999.9, 000000,
071560,99999, 20150624,   65.8,24,   48.1,24, 1021.9,24, 1012.7,24,  12.2,24,   2.7,24,   5.1, 999.9,   77.4 ,  53.2 , 0.00G,999.9, 000000,
071560,99999, 20150625,   73.4,24,   51.2,24, 1021.9,24, 1012.8,24,  12.2,24,   2.5,24,   6.0, 999.9,   84.2 ,  60.4 , 0.00G,999.9, 000000,
071560,99999, 20150626,   77.4,24,   53.4,24, 1018.8,24, 1009.8,24,  12.4,24,   4.7,24,   8.9, 999.9,   90.7 ,  62.4 , 0.00G,999.9, 000000,
071560,99999, 20150627,   69.6,24,   50.8,24, 1020.6,24, 1011.5,24,  12.3,24,   6.3,24,   9.9, 999.9,   86.5 ,  63.5 , 0.02G,999.9, 000000,
071560,99999, 20150628,   74.0,24,   49.7,24, 1020.6,24, 1011.5,24,  12.4,24,   5.2,24,  11.1, 999.9,   87.1 ,  59.2 , 0.00G,999.9, 000000,
071560,99999, 20150629,   73.0,24,   49.9,24, 1022.0,24, 1012.9,24,  12.4,24,   4.7,24,   8.0, 999.9,   85.8 ,  62.4 , 0.00G,999.9, 000000,
071560,99999, 20150630,   80.2,24,   50.7,24, 1017.8,24, 1008.9,24,  12.4,24,   4.3,24,   6.0, 999.9,   93.6 ,  64.8 , 0.00G,999.9, 000000,
071560,99999, 20150701,   88.0,24,   58.8,24, 1013.2,24, 1004.4,24,  12.4,24,   5.3,24,   8.9, 999.9,  103.5 ,  70.9 , 0.00G,999.9, 000000,
071560,99999, 20150702,   79.9,20,   63.9,20, 1017.5,20, 1008.6,20,  11.7,19,   6.2,20,   9.9, 999.9,   99.1 ,  71.4 , 0.00G,999.9, 000000,
071560,99999, 20150708,   65.7,15,   50.7,15, 1018.0,15, 1008.8,15,  12.4,15,   8.5,15,  12.0, 999.9,   67.8 ,  59.9 , 0.00E,999.9, 000000,
071560,99999, 20150709,   65.2,24,   46.6,24, 1022.7,24, 1013.5,24,  12.2,24,   5.6,24,   8.0, 999.9,   74.8 ,  57.2 , 0.00G,999.9, 000000,
071560,99999, 20150710,   72.0,24,   43.4,24, 1019.6,24, 1010.5,24,  12.4,24,   4.2,24,   8.0, 999.9,   85.8 ,  57.2 , 0.00G,999.9, 000000,
071560,99999, 20150711,   72.3,24,   50.5,24, 1017.8,24, 1008.7,24,  12.3,24,   5.6,24,   8.9, 999.9,   84.0 ,  62.6 , 0.00G,999.9, 000000,
071560,99999, 20150712,   67.7,24,   52.3,24, 1020.9,24, 1011.7,24,  12.4,24,   3.9,24,   7.0, 999.9,   75.7 ,  61.2 , 0.00G,999.9, 010000,
071560,99999, 20150713,   71.8,24,   56.7,24, 1019.4,24, 1010.3,24,  12.4,24,   4.8,24,   8.0, 999.9,   79.5 ,  66.4 , 0.00G,999.9, 000000,
071560,99999, 20150714,   71.7,24,   57.7,24, 1019.9,24, 1010.8,24,  12.4,24,   5.1,24,   8.0, 999.9,   79.9 ,  65.5 , 0.00G,999.9, 000000,
071560,99999, 20150715,   76.4,24,   58.9,24, 1018.9,24, 1009.9,24,  12.4,24,   4.5,24,   8.0, 999.9,   89.8 ,  64.0 , 0.00G,999.9, 000000,
071560,99999, 20150716,   81.9,24,   58.4,24, 1013.9,24, 1005.1,24,  12.4,24,   5.1,24,   8.9, 999.9,   97.9 ,  66.4 , 0.00G,999.9, 000000,
071560,99999, 20150717,   75.5,24,   60.8,24, 1015.3,24, 1006.4,24,  12.4,24,   6.5,24,   8.9, 999.9,   93.2 ,  67.8 , 0.00G,999.9, 000000,
071560,99999, 20150718,   73.6,24,   54.6,24, 1016.6,24, 1007.6,24,  11.9,24,   4.2,24,   8.0, 999.9,   86.2 ,  64.2*, 0.00G,999.9, 010000,
071560,99999, 20150719,   70.6,24,   59.7,24, 1012.6,24, 1003.6,24,  12.3,24,   6.1,24,  12.0, 999.9,   81.9 ,  60.8 , 0.31G,999.9, 010000,
071560,99999, 20150720,   71.9,18,   63.7,18, 1014.1,18, 1005.1,18,  12.3,18,   5.3,18,   9.9, 999.9,   78.6*,  68.0 , 0.02G,999.9, 010000,
071560,99999, 20150721,   76.5,24,   63.2,24, 1014.8,24, 1005.9,24,  12.4,23,   5.0,24,   7.0, 999.9,   87.3 ,  67.3 , 0.00G,999.9, 000000,
071560,99999, 20150722,   72.7,24,   54.1,24, 1016.6,24, 1007.5,24,  12.4,24,   6.0,24,   9.9, 999.9,   83.7 ,  66.9 , 0.01G,999.9, 010000,
071560,99999, 20150723,   69.2,24,   50.3,24, 1017.7,24, 1008.6,24,  12.4,24,   4.8,24,   8.9, 999.9,   77.9 ,  62.1 , 0.00G,999.9, 000000,
071560,99999, 20150724,   71.0,24,   54.3,24, 1008.6,24,  999.5,24,  12.4,24,   5.8,24,  11.1, 999.9,   81.7 ,  61.9 , 0.00G,999.9, 010000,
071560,99999, 20150725,   64.6,24,   47.9,24, 1013.7,24, 1004.6,24,  12.1,24,   7.7,24,  12.0, 999.9,   75.2 ,  58.8 , 0.04G,999.9, 010000,
071560,99999, 20150726,   59.9,24,   50.4,24, 1011.1,24, 1001.9,24,  11.7,24,   6.0,24,  12.0, 999.9,   70.0 ,  54.0 , 0.01G,999.9, 010000,
071560,99999, 20150727,   65.6,24,   53.4,24, 1007.5,24,  998.4,24,  11.5,24,   9.5,24,  14.0, 999.9,   73.2 ,  59.5 , 0.29G,999.9, 010000,
071560,99999, 20150728,   59.6,24,   48.7,24, 1012.0,24, 1002.8,24,  11.8,24,   7.3,24,  12.0, 999.9,   71.2 ,  55.2*, 0.00G,999.9, 010000,
071560,99999, 20150729,   61.9,24,   46.4,24, 1013.7,24, 1004.5,24,  12.4,24,   5.5,24,   8.0, 999.9,   70.7 ,  54.0 , 0.08G,999.9, 000000,
071560,99999, 20150730,   62.3,24,   44.7,24, 1018.3,24, 1009.0,24,  12.4,24,   5.1,24,   8.0, 999.9,   72.0 ,  53.2 , 0.00G,999.9, 000000,
071560,99999, 20150731,   64.5,24,   44.6,24, 1017.3,24, 1008.1,24,  12.4,24,   5.0,24,   8.9, 999.9,   74.5 ,  52.7 , 0.00G,999.9, 000000,
071560,99999, 20150801,   68.6,24,   45.2,24, 1016.0,24, 1006.9,24,  12.4,24,   5.0,24,   8.9, 999.9,   78.4 ,  58.3 , 0.00G,999.9, 000000,
071560,99999, 20150802,   73.3,24,   45.5,24, 1017.1,24, 1008.1,24,  12.4,24,   4.1,24,   8.0, 999.9,   87.4 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20150803,   80.5,24,   50.2,24, 1012.8,24, 1003.9,24,  12.4,24,   4.9,24,   9.9, 999.9,   94.3 ,  64.0 , 0.00G,999.9, 000000,
071560,99999, 20150804,   70.5,24,   51.8,24, 1015.8,24, 1006.7,24,  11.9,24,   5.3,24,   8.9, 999.9,   90.3 ,  62.8 , 0.03G,999.9, 010000,
071560,99999, 20150805,   74.8,24,   53.0,24, 1014.1,24, 1005.0,24,  12.4,24,   4.1,24,   7.0, 999.9,   87.8 ,  59.4 , 0.00G,999.9, 000000,
071560,99999, 20150806,   76.0,24,   55.6,24, 1014.5,24, 1005.5,24,  12.3,24,   4.6,24,   9.9, 999.9,   88.0 ,  67.1 , 0.00G,999.9, 000000,
071560,99999, 20150807,   72.0,24,   54.9,24, 1016.6,24, 1007.6,24,  12.0,24,   5.9,24,  11.1, 999.9,   85.1 ,  61.0 , 0.00G,999.9, 010000,
071560,99999, 20150808,   73.3,24,   53.1,24, 1021.4,24, 1012.3,24,  12.3,24,   5.1,24,   7.0, 999.9,   82.4 ,  64.2 , 0.05G,999.9, 000000,
071560,99999, 20150809,   72.0,24,   55.1,24, 1020.2,24, 1011.1,24,  11.5,24,   5.1,24,   8.0, 999.9,   79.3 ,  64.8 , 0.02G,999.9, 010000,
071560,99999, 20150810,   73.2,24,   55.3,24, 1018.3,24, 1009.2,24,  12.4,24,   4.6,24,   7.0, 999.9,   84.6 ,  63.1 , 0.04G,999.9, 000000,
071560,99999, 20150811,   75.6,24,   60.9,24, 1017.4,24, 1008.4,24,  12.2,24,   5.8,24,   9.9, 999.9,   85.6 ,  66.0 , 0.00G,999.9, 000000,
